state_code,state_name,sch_num,sch_name,cust_code,cust_name,cust_town,status,type,category,accd_year,lga
003,Akwa Ibom,0036526,"SUCCESS CROWN INTERNATIONAL SCHOOL, IKOT EKPUK, ITAM ITU",03012,"AKS COUNCIL FOR ARTS & CULTURE, ABAK ROAD, UYO","ABAK ROAD, UYO",,,,,
003,Akwa Ibom,0036781,"ARENA STAR SCHOOLS, UDOUSORO ANUA OBIO, UYO",03012,"AKS COUNCIL FOR ARTS & CULTURE, ABAK ROAD, UYO","ABAK ROAD, UYO",,,,,
003,Akwa Ibom,0036782,"BRAINHALL INTERNATIONAL SECONDARY SCHOOL, IKOT ADA UTOR, ESSIEN UDIM",03002,"SUB-TREASURY, IKOT-EKPENE",IKOT-EKPENE,,,,,
003,Akwa Ibom,0036784,"EMMANUEL BASIC INTERNATIONAL COLLEGE, NUNG IDIO EDIENE, IKONO",03012,"AKS COUNCIL FOR ARTS & CULTURE, ABAK ROAD, UYO","ABAK ROAD, UYO",,,,,
003,Akwa Ibom,0037754,"COMMUNITY HIGH SCHOOL, UYA-ORO, ORON",03005,"SUB -TREASURY, ORON",ORON,,,,,
003,Akwa Ibom,0037757,"HAVILAH HIGH SCHOOL, IKOT OKORO ROAD, ABAK",03006,"SUB-TREASURY, ABAK",ABAK,,,,,
003,Akwa Ibom,0038394,"EKPIRI-NSUKARA OFFOT HIGH SCHOOL, UYO",,,,,,,,
003,Akwa Ibom,0038177,"SCRIPTURE UNION INTERNATIONAL SECONDARY SCHOOL, IKOT ABIA, EKET",03003,"ZONAL EDUCATION OFFICE - LIVERPOOL ROAD, EKET",EKET,,,,,
003,Akwa Ibom,0038170,"FORTRESS HIGH SCHOOL INTERNATIONAL, NEAR ABIAKU CHIEF COMPOUND, UYO",03009,"METHODIST CHURCH, BIG IFA, ATAI",ATAI,,,,,
003,Akwa Ibom,0038172,"GOD'S OPINION HIGH SCHOOL, EKIT ITAM, UYO",03012,"AKS COUNCIL FOR ARTS & CULTURE, ABAK ROAD, UYO","ABAK ROAD, UYO",,,,,
003,Akwa Ibom,0038176,"WELLS INTERNATIONAL SCHOOLS, IKOT INYANG ETI, NSIT UBIUM",03013,"SUB-TREASURY, IKOT EDIBON",IKOT EDBON,,,,,
003,Akwa Ibom,0037758,"NAZARETH ACADEMY, MBIAKPA IBAHASI, INI",03014,"SUB TREASURY, INI",INI,,,,,
003,Akwa Ibom,0037762,"VOICE OF FREEDOM SCHOOLS AND VOCATIONALTRAINING ACADEMY, IBIAKPAN,OBOT AKARA",03016,"SUB TREASURY, ESSIEN UDIM",ESSIEN UDIM,,,,,
004,Anambra,0041554,"DIVINE ROYAL INTERNATIONAL COLLEGE, NKPOR",04004,"UBN BRITH STREET, ONITSHA",ONITSHA,,,,,
004,Anambra,0041704,"ST. PAUL'S UNIVERSITY SECONDARY SCHOOL, NISE",04001,"NECO OFFICE , AWKA",AWKA,,,,,
004,Anambra,0041715,"FED. GOVT. COLLEGE STAFF SCHOOL, NISE",04001,"NECO OFFICE , AWKA",AWKA,,,,,
004,Anambra,0041716,"FEDERAL GOVERNMENT COLLEGE STAFF SCHOOL, NISE",04001,"NECO OFFICE , AWKA",AWKA,,,,,
004,Anambra,0043133,"BRITISH SPRING COLLEGE, AWKA",04001,"NECO OFFICE , AWKA",AWKA,,,,,
004,Anambra,0043134,"BISHOP CROWTHER SEMINARY, AWKA",04001,"NECO OFFICE , AWKA",AWKA,,,,,
004,Anambra,0044109,"GRACE COURT INTERNATIONAL HIGH SCHOOL, AKWA",04001,"NECO OFFICE , AWKA",AWKA,,,,,
004,Anambra,0044110,"EAGLE POWER COLLEGE OF EXCELLENCE, OBUNAGU AWKA",04001,"NECO OFFICE , AWKA",AWKA,,,,,
004,Anambra,0044460,"ST. MARY THE VIRGIN MODEL SECONDARY SCHOOL, EAST NIGER, OGBARU",,,,,,,,
004,Anambra,0044945,"DEEPER LIFE HIGH SCHOOL, DEEPER LIFE CAMP GROUND, NTEJE",04005,"ST. PAUL ANGLICAN CHURCH, NTEJE",NTEJE,,,,,
004,Anambra,0045220,"ST MICHAEL'S BOYS' SECONDARY SCHOOL, OZUBULU",04002,"ST. STEPHEN'S ANGLICAN CHURCH UMUDIM, NNEWI","UMUDIM, NNEWI",,,,,
004,Anambra,0046100,ST. CHRISTOPHER'S JUNIOR SEMINARY 3-3 ONITSHA,04004,"UBN BRITH STREET, ONITSHA",ONITSHA,,,,,
004,Anambra,0047763,"BLUE SKY ACADEMY SECONDARY SCHOOL, ODUME OBOSI",04004,"UBN BRITH STREET, ONITSHA",ONITSHA,,,,,
004,Anambra,0047766,"PETRA COLLEGE, AWKA",04001,"NECO OFFICE , AWKA",AWKA,,,,,
004,Anambra,0048043,"HOLY FAMILY SECONDARY SCHOOL, IGBOUKWU",,,,,,,,
004,Anambra,0048044,"LITTLE ANGEL BRITISH SECONDARY SCHOOL, AGULERI",,,,,,,,
004,Anambra,0048047,"MERCIL INNOVATIVE COLLEGE, OBOSI",,,,,,,,
004,Anambra,0048051,"ST. CHARLES BORROMEO SECONDARY SCHOOL, OBOSI",,,,,,,,
005,Bauchi,0050126,"COMMUNITY GIRLS SECONDARYSCHOOL,DARAZO",,,,,,,,
005,Bauchi,0050127,HAMMAYO VOCATIONAL CENTRE & SCHOOLS,,,,,,,,
005,Bauchi,0050128,"GOV'T DAY SECOMDARYSCHOOL,TULU",,,,,,,,
005,Bauchi,0050129,"COMMUNITY DAY SECONDARY SCHOOL,NABARDO",,,,,,,,
004,Anambra,0048054,"UNIQUE ANGELS CHRISTIAN COLLEGE, IHIALA",04003,"GRUNDTVING POLYTECHNIC, OBA",OBA,,,,,
005,Bauchi,0050073,"DEMONSTRATION SECONDARY SCHOOL, COLLEGE OF EDUCATION (C.O.E.) , AZARE",05003,"UNITY BANK PLC,AZARE",AZARE,,,,,
005,Bauchi,0050925,"GOVT. COLLEGE,TORO",,,,,,,,
005,Bauchi,0050926,GOVT. GIRLS' COLLEGE K/MADAKI,,,,,,,,
005,Bauchi,0050927,"GOVT.COLLEGE,AZARE",,,,,,,,
005,Bauchi,0050929,"KINGS INTERNATIONAL SECONDARY SCHOOL, BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0050931,"FOMWAN MODEL SECONDARY SCHOOL, BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0050972,JIBRIL AMINU MODEL JUNIOR SEC. SCH. BAUCHI,,,,,,,,
005,Bauchi,0051012,"HARMONY HIGH SCHOOL, YELWA BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0051313,"FGC STAFF SCHOOL, AZARE",,,,,,,,
005,Bauchi,0051314,"HAVARDITH INT'L SEC. SCHOOL, FED. LOW COST, BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0051504,"FGGC, STAFF SCHOOL, BAUCHI",,,,,,,,
005,Bauchi,0051671,"PRESENTATION BROTHER SECONDARY SCHOOL, TAFAWA BALEWA",05004,POLICE STATION TAFAWA BALEWA,TAFAWA BALEWA,,,,,
005,Bauchi,0052565,"GOVT JUNIOR SEC. SCHOOL, TAFAWA BALEWA",,,,,,,,
005,Bauchi,0051784,"ASPIRA SEC ACADEMY TUDUN-SALMANU,BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0050713,"CITY COMPREHENSIVE SEC. SCHOOL, BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0051129,"SKY CREST HIGH SCHOOL, BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0051315,"DOLPHINE INSTITUTE, NEW GRA, BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0051785,"ANN'S KINGS AND QUEEN COLL,BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0050540,"ISLAMIC ORINTATION SECONDARY SCHOOL, AZARE",05003,"UNITY BANK PLC,AZARE",AZARE,,,,,
005,Bauchi,0051765,"AL-AMIN ACADEMY, AZARE",05003,"UNITY BANK PLC,AZARE",AZARE,,,,,
005,Bauchi,0050498,"BAUCHI URBAN, COLLEGE",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0052568,"GOVT JUNIOR SEC. SCHOOL, BAKERI DUKKU",,,,,,,,
005,Bauchi,0052569,"GOVT JUNIOR SEC. SCHOOL, LIMBULA TAFAWA BALEWA",,,,,,,,
005,Bauchi,0052570,"GOVT JUNIOR SEC. SCHOOL, TUDUN SALMANU",,,,,,,,
005,Bauchi,0052571,"GOVT JUNIOR SEC. SCHOOL, Y/MAKARANTA",,,,,,,,
005,Bauchi,0052572,"GOVT JUNIOR SEC. SCHOOL, ZWALL",,,,,,,,
005,Bauchi,0052573,"GOVT JUNIOR SEC. SCHOOL, JOLONG BOGORO",,,,,,,,
005,Bauchi,0052575,"GOVT EC. SCHOOL, DULL",,,,,,,,
005,Bauchi,0052576,"GOVT JUNIOR SEC. SCHOOL, T/WADA MALIMA",,,,,,,,
005,Bauchi,0052577,"GOVT JUNIOR SEC. SCHOOL, BAR AREWA BOGORO",,,,,,,,
005,Bauchi,0052847,"FEDERAL POLY STAFF SECONDARY SCHOOL, GWALLAMEJI, BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0052574,"KING & QUEEN, BOI",05005,"COCIN PASTOR'S CUSTODIAN POINT, BOI",BOI,,,,,
005,Bauchi,0053364,"TAWFIQ ACADEMY, BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0053521,"SABIL-SUNLIGHT INTERNATIONAL SCHOOL, BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0053522,"GIWO SCIENCE ACADEMY, BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0053596,"BADALA ACADEMY, AZARE",05003,"UNITY BANK PLC,AZARE",AZARE,,,,,
005,Bauchi,0053752,"LOVE PARADISE ACADEMY, BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0053753,"AL-IMAMU SHAFI INTERNATIONAL ACADEMY, BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0054288,"INTERCONTINENTAL GRAMMAR SECONDARY SCHOOL, BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0054383,"BETHEL VICTORY INTERNATIONAL SCHOOL, BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0054582,"EL-SADIQ INTERNATIONAL ACADEMY, BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0054597,"AT-TIBYAN INTERNATIONAL ACADEMY, BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0056421,"BODMAS INTERNATIONAL SCHOOL, BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0056422,"DIVINE INTERNATIONAL SCHOOL, BAYARA",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0056504,"LOBSTER INTERNATIONAL ACADEMY, BAUCHI",05001,"NECO STATE OFFICE, BAUCHI",BAUCHI,,,,,
005,Bauchi,0056721,"DEE-CODDLE PRIVATE SCHOOL NEW GRA, BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
005,Bauchi,0053178,"ZION PILGRIMS CHRIST SCHOOL, YELWA KAGADAMA, BAUCHI",05002,FED. MIN. OF LABOUR AND PROD.(skills acquisition c,BAUCHI,,,,,
006,Benue,0061502,"MAKURDI INTERNATIONAL COLLEGE, MAKURDI",06001,"NECO OFFICE, MAKURDI",MAKURDI,,,,,
006,Benue,0062957,"MAKIR ZAKPE COLLEGE, MAKURDI",06001,"NECO OFFICE, MAKURDI",MAKURDI,,,,,
006,Benue,0063222,"SAVIOUR MODEL COLLEGE, AKPEHE",06001,"NECO OFFICE, MAKURDI",MAKURDI,,,,,
006,Benue,0063322,"SAVIOUR MODEL COLLEGE, AKPEHE",06001,"NECO OFFICE, MAKURDI",MAKURDI,,,,,
006,Benue,0064097,"ISAWA MEMORIAL ACADEMY, OTUKPO",06003,UNITY BANK OTUKPO,OTUKPO,,,,,
006,Benue,0064098,"FIDEI INTERNATIONAL SPECIAL SCIENCE SCHOOL, KATSINA-ALA",06005,"DIVISIONAL POLICE STATION, KATSINA - ALA",KATSINA - ALA,,,,,
006,Benue,0064731,"LEADERSHIP PREPARATORY SECONDARY SCHOOL, KANSHIO, MAKURDI",06001,"NECO OFFICE, MAKURDI",MAKURDI,,,,,
006,Benue,0064732,"ST. ATHANASIUS SECONDARY SCHOOL, GBAJIMBA",06001,"NECO OFFICE, MAKURDI",MAKURDI,,,,,
006,Benue,0066529,WAJINA HIGH SCHOOL MAKURDI,06001,"NECO OFFICE, MAKURDI",MAKURDI,,,,,
006,Benue,0068182,THOMAS LAVIN ACADEMY TSE KWEMBE MAKURDI,,,,,,,,
007,Borno,0070075,"HIMMA PRIVATE SEC.SCHOOL, MAIDUGURI",07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0070102,"FOUNDATION MODEL SECONDARY SCHOOL, MAIDUGURI",07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0070280,"TELTA MEMORIAL SEC.SCHOOL, MOLAI",07002,"MOLAI POLICE STATION, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0070281,JAFRA PRIVATE SCHOOL,07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0070282,ECOBA MAIDUGURI,07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0070283,"IMMACULATE COLLEGE, MAIDUGURI",07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0070284,IMAM MALIK SECONDARY SCHOOL,07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0070285,SAVIOUR MODEL COLLEGE,07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0070286,"ANSAR-UD-DEEN COLLEGE,MAIDUGURI",07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0070506,"FIZI HIGH SCHOOL, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0070602,FSTC LASSA,07009,"VILLAGE HEAD PALACE, LASSA",LASSA,,,,,
007,Borno,0070640,MAIDUGURI EXPERIMENTAL SCHOOL,07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0070641,"EL-KANEMI COLLEGE OF ISLAMIC THEOLOGY, MAIDUGURI",07005,"DISTRICT HEAD PALACE, AUNO",AUNO,,,,,
007,Borno,0070642,"EVANGEL MODEL SCHOOL, MAIDUGURI",07002,"MOLAI POLICE STATION, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0070715,"SUCCESS PRIVATE SCHOOL, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0070847,SUNSHINE STARS PRIVATE SCHOOL,07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0070856,"WINNERS MODEL SCHOOL, MAIDUGURI",07005,"DISTRICT HEAD PALACE, AUNO",AUNO,,,,,
007,Borno,0070961,NAKOWA MODEL COLLEGE,07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071044,CITY INT'L SEC SCH.,07001,NECO OFFICE,MAIDUGURI,,,,,
007,Borno,0071045,"ST.JOHN'S COLLEGE, MAIDUGURI",07002,"MOLAI POLICE STATION, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071191,"GODIYA SECONDARY SCHOOLS , MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071193,"MUNAC PRIVATE SCHOOL, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071195,"DISTINCTION PREPARATORY SCHOOL, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071329,"CHOICE PRIVATE SCHOOL,OPPOSITE POLO GROUND MAIDUGURI",07001,NECO OFFICE,MAIDUGURI,,,,,
007,Borno,0071330,"BETHEL PRIVATE SCHOOL, MAIDUGURI",07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0071347,"FGC STAFF SCHOOL, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071411,"IVAN SECONDARY SCHOOL, WULARI-MAIDUGURI",07005,"DISTRICT HEAD PALACE, AUNO",AUNO,,,,,
007,Borno,0071412,"BRIGHT FUTURE COLLEGE, UMARARI-MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071625,"SUCCESS SECONDARY SCHOOL, YERIMA RD, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071626,"ALFA-RONQ INTERNATIONAL SCHOOL, NAGARANNAM MAIDUGURI",07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0071627,"BORNO STATE WOMEN'S LEAGUE SEC. SCHOOL, MAIDUGURI",07002,"MOLAI POLICE STATION, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071681,"NORTH EAST INTERNATIONAL SCHOOL,MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071731,"ULTIMATE COLLEGE, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0071744,"ST. AUGUSTINE SECONDARY SCHOOL, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0072958,"FEDERAL GOVT. COLLEGE, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0072959,"COMMAND DAY SEC. SCHOOL, MAIDUGURI",07002,"MOLAI POLICE STATION, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0072961,"ALMUNEER INTERNATIONAL SCHOOL, MAIDUGURI.",07001,NECO OFFICE,MAIDUGURI,,,,,
007,Borno,0073498,"ZENITH INTERNATIONAL ACADEMY, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0073734,"LUSTRE KIDDIES COLLEGE, MAIDUGURI",07003,"UNITY BANK BAMA ROAD, MAIDUGURI",MAIDUGURI,,,,,
007,Borno,0073735,"BRIGHTEST FUTURE INTERNATIONAL SCHOOL, UBA",07008,"EMIR'S PALACE, UBA",UBA,,,,,
007,Borno,0073991,"HILLTOP MODEL SCHOOL, MAIDUGURI",07001,NECO OFFICE,MAIDUGURI,,,,,
007,Borno,0073992,"TAZENT ACADEMY, MAIDUGURI",07001,NECO OFFICE,MAIDUGURI,,,,,
014,Kaduna,0140841,"BRAINSTRUST COLLEGE, KURMIN MASHI",,,,,,,,
007,Borno,0074601,"ST. MARY'S SECONDARY SCHOOL, MAIDUGURI",07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
007,Borno,0074888,"COMMAND SCIENCE SECONDARY SCHOOL, (GIRLS) MIRINGA",35008,"DISTRICT HEAD PALACE, MIRINGA",MIRINGA,,,,,
007,Borno,0076239,"BLUE GATE INTERNATIONAL SCHOOL, MAIDUGURI",07004,NJIMTILO POLICE STATION,JIMTILO,,,,,
008,Cross River,0080191,ACCESS HIGH SCHOOL,08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0080250,"COMP. HIGH SCHOOL, BUMAJI",,,,,,,,
008,Cross River,0080289,DE-WIS COLLEGE CALABAR,08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0080717,MAJESTY HIGH SCHOOL CALABAR,08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0080785,THE ROYAL INTEGRATED COLLEGE,08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0081119,AUNTIE MAGARET MEM. HIGH SCHOOL,08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
018,Kogi,0181921,COMM. SEC. SCH. GEGE-BEK,,,,,,,,
008,Cross River,0081377,"LIMELIGHT SECONDARY SCHOOL, ETTA",08009,D.P.O. CALABAR AIRPORT,CALABAR AIRPORT,,,,,
008,Cross River,0081730,"EMILIS SECONDARY COMMERCIAL SCHOOL, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0081745,"SHOWERS INT'L HIGH SCHOOL, ESSIEN TOWN",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0081796,LOVE OF WISDOM S.S CHRISTIAN CALABAR,08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0081797,HOPE AND LOVE CHRISTIAN S.S CALABAR,08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0082963,"ANCILLA GIRLS' COLLEGE, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0082964,"ZENITH HIGH SCHOOL, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0083180,"GREENLAND SCHOOLS, IKOT AFFANGA, MKPA, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0083315,"PARLIAMENTARY COMPREHENSIVE SECONDARY SCHL, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0083421,"INSTITUTE OF BASIC STUDIES, AKAMKPA",08012,POLICE STATION ANINGEJE,ANINGEJE,,,,,
008,Cross River,0083507,"BEL INTERNATIONAL SCHOOL, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0083523,"SAINT JOSEPH COMPREHENSIVE SECONDARY SCHOO, UGEP",08013,"DIVISIONAL POLICE OFFICE, AKPET",BIASE,,,,,
008,Cross River,0084112,"AWARA?S ACADEMY, IKOT-EKPO, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0084292,"UBEC  MODEL JUNIOR SECONDARY SCHOOL, ABACHOR-IGBEKU",08004,"POLICE STATION, OKPOMA-YALA",OKPOMA-YALA,,,,,
008,Cross River,0084463,"SWEET KIDDIES MONTESSORI HIGH SCHOOL, AKPABUYE NDARAKE",08006,D.P.O. IKOT NAKANDA,IKOT NAKANDA,,,,,
008,Cross River,0084607,"ST. FRANKLIN MODEL SECONDARY SCHOOL, OCHON",08011,"OCHON CATHOLIC CHURCH, OCHON",OCHON,,,,,
008,Cross River,0084735,"CALABAR COMPREHENSIVE HIGH SCHOOL, MURTALA MOHAMMED HIGH WAY, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0084736,"COVENANT HIGH SCHOOL, IKOT ASUQUO EDEM, AKPABUYO",08006,D.P.O. IKOT NAKANDA,IKOT NAKANDA,,,,,
008,Cross River,0084737,"SPRINGCREST  SECONDARY SCHOOL, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0085223,"DESTINY HIGH SCHOOL, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0085224,"GLOBAL DREAMS SECONDARY SCHOOL, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0085414,"EUGENIA HIGH SCHOOL, IJOM, UGEP",08013,"DIVISIONAL POLICE OFFICE, AKPET",BIASE,,,,,
018,Kogi,0181922,COMM. SEC. SCH. GIRINYA,,,,,,,,
008,Cross River,0085475,"SCALING HEIGHTS ACADEMY, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0085855,"ARTHUR JARVIS UNIVERSITY HIGH SCHOOL, IKOT EFFANGA",08006,D.P.O. IKOT NAKANDA,IKOT NAKANDA,,,,,
008,Cross River,0085857,"RIVULET BRITISH ACADEMY,  ABAKPA",,,,,,,,
008,Cross River,0085859,"ARCHBISHOP JOSEPH UKPO HIGH SCHOOL, OKUNDI",08010,"POLICE STATION, OKUNDI",OKUNDI,,,,,
008,Cross River,0085864,"JARYS INTERNATIONAL SCHOOLS, CALABAR",08001,"NECO OFFICE, CALABAR",CALABAR,,,,,
008,Cross River,0085865,"MODERN COMPREHENSIVE COLLEGE, EKPO ABASI, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
018,Kogi,0181967,"GOVT. SEC SCH, EGUME",,,,,,,,
008,Cross River,0086532,"EBONY AND IVORY INTERNATIONAL SCHOOL, IKOT EKPO, CALABAR",08008,"FIRST BANK, 8 MILES, CALABAR","8 MILES, CALABAR",,,,,
008,Cross River,0086535,"GREATER HEIGHTS CHRISTIAN HIGH SCHOOL, EKPO EYO STREET, CALABAR SOUTH",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
008,Cross River,0087773,"ROYAL YOUTH ACADEMY, IGWO-OBUDE",08003,"SUB-TREASURY, OBUDU",OBUDU,,,,,
008,Cross River,0087775,"TARGET HILL MODEL SCHOOL, CALABAR",08007,"FIRST BANK PLC, MBUKPA",MBUKPA,,,,,
009,Delta,0090082,FIELDCREST INT'L. HIGH SCHOOL,09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0090474,"CAMBRIDGE INTERNATIONAL SCHOOL, WARRI",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0091484,"MADONA INTERNATIONAL SCHOOL, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
008,Cross River,0088191,"SCHRREE GRAND FOUNDATION SCHOOL, IKOT ASUQUO UKUT, AKPABUYO",08006,D.P.O. IKOT NAKANDA,IKOT NAKANDA,,,,,
009,Delta,0091821,"CHOSEN STARS INTERNATIONAL ACADEMY, IBUSA",09002,"POLICE STATION, OGWASHI-UKU",OGWASHI-UKU,,,,,
009,Delta,0092848,"AUTY BOSE GROUP OF SCHOOLS, OGWUASHI-UKU",09002,"POLICE STATION, OGWASHI-UKU",OGWASHI-UKU,,,,,
009,Delta,0092965,"FAITH ACADEMY DAY SEC.SCHL, UGHELLI",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0092967,"EAGLE HEIGHTS INTERNATIONAL SCHOOL, WARRI",09006,"POLICE STATION, UGBORIKOKO",UGBORIKOKO,,,,,
009,Delta,0093183,"LITTLE SAINTS COLLEGE, ASABA",09001,"NECO STATE OFFICE, ASABA",ASABA,,,,,
